t,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,
17000,0.730731,0.7525, 0.328374,0.268563, 0.74044,0.48961, 0.202213,0.165481, 0.920911,0.549865, 0.684759,0.947998, 0.653144,0.548906, 0.416512,0.78412, 0.498618,0.81623, 0.563156,0.978939, 0.894526,0.123451, 0.85298,0.415684, 0.165419,0.416542, 0.168642,0.416742, 0.417098,0.963748, 0.419846,0.496851, 0.248955,0.555552, 0.888896,0.888888, 0.184157,0.498652, 0.165169,0.702995, 0.198544,0.745157, 0.476548,0.896449, 0.789432,0.471693, 0.98464,0.89734, 0.984151,0.987884, 0.986454,0.215561, 0.321456,0.132451, 0.165565,0.546161, 0.132458,0.456782, 0.546137,0.496511, 0.89359,0.894331, 0.468555,0.845512, 
18000,0.730731,0.7525, 0.328374,0.268563, 0.740441,0.48961, 0.202213,0.165481, 0.920911,0.549865, 0.684759,0.947998, 0.653145,0.548905, 0.416512,0.78412, 0.498618,0.81623, 0.563156,0.978938, 0.894526,0.123451, 0.852979,0.415685, 0.165419,0.416542, 0.168642,0.416742, 0.417098,0.963748, 0.419846,0.496851, 0.248955,0.555553, 0.888897,0.888889, 0.184157,0.498652, 0.165171,0.702998, 0.198544,0.745157, 0.476548,0.896449, 0.789428,0.471695, 0.984639,0.89734, 0.98415,0.987883, 0.986454,0.215561, 0.321456,0.132451, 0.165565,0.546162, 0.132458,0.456782, 0.546137,0.496511, 0.893474,0.894196, 0.468555,0.845512, 
19000,0.730731,0.7525, 0.328375,0.268563, 0.740441,0.48961, 0.202214,0.165481, 0.92091,0.549865, 0.68476,0.947998, 0.653146,0.548905, 0.416512,0.78412, 0.498618,0.81623, 0.563156,0.978938, 0.894526,0.123451, 0.852979,0.415685, 0.16542,0.416542, 0.168641,0.416742, 0.417098,0.963748, 0.419846,0.496851, 0.248955,0.555553, 0.888898,0.88889, 0.184157,0.498652, 0.165173,0.703001, 0.198544,0.745156, 0.476548,0.896449, 0.789424,0.471696, 0.984637,0.89734, 0.98415,0.987883, 0.986454,0.215561, 0.321456,0.132451, 0.165565,0.546162, 0.132458,0.456782, 0.546138,0.496511, 0.893349,0.894052, 0.468555,0.845512, 
20000,0.730731,0.7525, 0.328375,0.268564, 0.740441,0.48961, 0.202214,0.165481, 0.92091,0.549865, 0.68476,0.947998, 0.653147,0.548904, 0.416512,0.78412, 0.498618,0.81623, 0.563156,0.978938, 0.894526,0.123451, 0.852978,0.415686, 0.16542,0.416543, 0.168641,0.416742, 0.417098,0.963748, 0.419846,0.496851, 0.248955,0.555553, 0.888899,0.888891, 0.184157,0.498653, 0.165176,0.703004, 0.198544,0.745156, 0.476548,0.896449, 0.78942,0.471698, 0.984636,0.89734, 0.984149,0.987882, 0.986454,0.215561, 0.321456,0.132451, 0.165566,0.546162, 0.132458,0.456783, 0.546138,0.496511, 0.893216,0.893897, 0.468555,0.845512, 
21000,0.730731,0.7525, 0.328375,0.268564, 0.740442,0.48961, 0.202214,0.165481, 0.920909,0.549865, 0.68476,0.947998, 0.653148,0.548904, 0.416512,0.784119, 0.498618,0.81623, 0.563157,0.978938, 0.894526,0.123452, 0.852977,0.415687, 0.16542,0.416543, 0.16864,0.416742, 0.417098,0.963747, 0.419846,0.496851, 0.248955,0.555553, 0.8889,0.888892, 0.184157,0.498653, 0.165179,0.703007, 0.198544,0.745155, 0.476548,0.896448, 0.789416,0.471699, 0.984634,0.89734, 0.984149,0.987881, 0.986454,0.215561, 0.321456,0.132451, 0.165566,0.546162, 0.132458,0.456783, 0.546138,0.496511, 0.893074,0.893732, 0.468556,0.845512, 
22000,0.730732,0.7525, 0.328375,0.268564, 0.740442,0.48961, 0.202214,0.165481, 0.920909,0.549865, 0.68476,0.947998, 0.653149,0.548903, 0.416512,0.784119, 0.498618,0.81623, 0.563157,0.978938, 0.894526,0.123452, 0.852976,0.415687, 0.165421,0.416543, 0.16864,0.416743, 0.417098,0.963747, 0.419846,0.496852, 0.248954,0.555554, 0.888901,0.888893, 0.184157,0.498653, 0.165181,0.70301, 0.198543,0.745155, 0.476548,0.896448, 0.789411,0.471701, 0.984633,0.89734, 0.984148,0.987881, 0.986454,0.215562, 0.321456,0.132451, 0.165566,0.546162, 0.132458,0.456783, 0.546138,0.496511, 0.892922,0.893555, 0.468556,0.845513, 
23000,0.730732,0.7525, 0.328375,0.268564, 0.740442,0.48961, 0.202214,0.165481, 0.920908,0.549865, 0.684761,0.947997, 0.65315,0.548903, 0.416512,0.784119, 0.498618,0.816231, 0.563157,0.978938, 0.894526,0.123452, 0.852976,0.415688, 0.165421,0.416543, 0.168639,0.416743, 0.417098,0.963747, 0.419846,0.496852, 0.248954,0.555554, 0.888902,0.888894, 0.184158,0.498654, 0.165184,0.703014, 0.198543,0.745155, 0.476548,0.896448, 0.789406,0.471703, 0.984631,0.89734, 0.984147,0.98788, 0.986454,0.215562, 0.321456,0.132451, 0.165566,0.546163, 0.132459,0.456783, 0.546139,0.496511, 0.892759,0.893366, 0.468556,0.845513, 
24000,0.730732,0.7525, 0.328375,0.268564, 0.740443,0.48961, 0.202214,0.165481, 0.920908,0.549865, 0.684761,0.947997, 0.653151,0.548902, 0.416511,0.784119, 0.498618,0.816231, 0.563157,0.978937, 0.894525,0.123452, 0.852975,0.415688, 0.165421,0.416544, 0.168639,0.416743, 0.417098,0.963746, 0.419846,0.496852, 0.248954,0.555554, 0.888904,0.888896, 0.184158,0.498654, 0.165187,0.703018, 0.198543,0.745154, 0.476548,0.896448, 0.789402,0.471705, 0.984629,0.89734, 0.984147,0.987879, 0.986454,0.215562, 0.321456,0.132451, 0.165567,0.546163, 0.132459,0.456784, 0.546139,0.496511, 0.892584,0.893163, 0.468556,0.845513, 
25000,0.730732,0.7525, 0.328375,0.268564, 0.740443,0.48961, 0.202214,0.165481, 0.920908,0.549865, 0.684761,0.947997, 0.653152,0.548901, 0.416511,0.784119, 0.498618,0.816231, 0.563157,0.978937, 0.894525,0.123452, 0.852974,0.415689, 0.165422,0.416544, 0.168638,0.416743, 0.417098,0.963746, 0.419846,0.496852, 0.248954,0.555555, 0.888905,0.888897, 0.184158,0.498654, 0.16519,0.703021, 0.198543,0.745154, 0.476548,0.896448, 0.789396,0.471707, 0.984627,0.89734, 0.984146,0.987878, 0.986454,0.215562, 0.321456,0.132452, 0.165567,0.546163, 0.132459,0.456784, 0.546139,0.496511, 0.892397,0.892946, 0.468556,0.845513, 
26000,0.730733,0.7525, 0.328375,0.268564, 0.740443,0.48961, 0.202214,0.165481, 0.920907,0.549865, 0.684762,0.947997, 0.653153,0.548901, 0.416511,0.784119, 0.498618,0.816231, 0.563157,0.978937, 0.894525,0.123452, 0.852973,0.41569, 0.165422,0.416544, 0.168637,0.416743, 0.417098,0.963746, 0.419846,0.496852, 0.248954,0.555555, 0.888907,0.888899, 0.184158,0.498654, 0.165194,0.703025, 0.198542,0.745153, 0.476548,0.896448, 0.789391,0.471709, 0.984625,0.89734, 0.984146,0.987877, 0.986453,0.215562, 0.321457,0.132452, 0.165567,0.546163, 0.132459,0.456784, 0.54614,0.496511, 0.892195,0.892712, 0.468556,0.845514, 
27000,0.730733,0.7525, 0.328375,0.268564, 0.740444,0.48961, 0.202214,0.165482, 0.920907,0.549865, 0.684762,0.947996, 0.653155,0.5489, 0.416511,0.784119, 0.498618,0.816231, 0.563157,0.978937, 0.894525,0.123453, 0.852972,0.415691, 0.165423,0.416545, 0.168637,0.416744, 0.417098,0.963746, 0.419846,0.496852, 0.248954,0.555556, 0.888909,0.8889, 0.184158,0.498655, 0.165197,0.703029, 0.198542,0.745153, 0.476548,0.896447, 0.789386,0.471711, 0.984623,0.89734, 0.984145,0.987876, 0.986453,0.215562, 0.321457,0.132452, 0.165567,0.546164, 0.13246,0.456784, 0.54614,0.496512, 0.891978,0.89246, 0.468556,0.845514, 
28000,0.730733,0.7525, 0.328375,0.268565, 0.740444,0.48961, 0.202214,0.165482, 0.920906,0.549865, 0.684762,0.947996, 0.653156,0.548899, 0.416511,0.784119, 0.498617,0.816231, 0.563157,0.978937, 0.894525,0.123453, 0.852972,0.415691, 0.165423,0.416545, 0.168636,0.416744, 0.417098,0.963745, 0.419846,0.496852, 0.248954,0.555556, 0.88891,0.888902, 0.184158,0.498655, 0.1652,0.703034, 0.198542,0.745152, 0.476548,0.896447, 0.78938,0.471713, 0.984621,0.89734, 0.984144,0.987875, 0.986453,0.215563, 0.321457,0.132452, 0.165568,0.546164, 0.13246,0.456785, 0.54614,0.496512, 0.891742,0.892186, 0.468556,0.845514, 
29000,0.730734,0.7525, 0.328375,0.268565, 0.740445,0.48961, 0.202214,0.165482, 0.920905,0.549865, 0.684763,0.947996, 0.653157,0.548899, 0.416511,0.784119, 0.498617,0.816231, 0.563157,0.978936, 0.894525,0.123453, 0.852971,0.415692, 0.165424,0.416545, 0.168636,0.416744, 0.417099,0.963745, 0.419846,0.496853, 0.248954,0.555556, 0.888912,0.888904, 0.184158,0.498656, 0.165204,0.703038, 0.198542,0.745152, 0.476548,0.896447, 0.789374,0.471716, 0.984619,0.89734, 0.984143,0.987874, 0.986453,0.215563, 0.321457,0.132452, 0.165568,0.546164, 0.13246,0.456785, 0.546141,0.496512, 0.891485,0.891887, 0.468556,0.845514, 
30000,0.730734,0.752501, 0.328375,0.268565, 0.740445,0.48961, 0.202214,0.165482, 0.920905,0.549865, 0.684763,0.947996, 0.653158,0.548898, 0.416511,0.784119, 0.498617,0.816231, 0.563157,0.978936, 0.894525,0.123453, 0.85297,0.415693, 0.165424,0.416546, 0.168635,0.416745, 0.417099,0.963745, 0.419847,0.496853, 0.248954,0.555557, 0.888915,0.888907, 0.184159,0.498656, 0.165208,0.703043, 0.198541,0.745151, 0.476548,0.896447, 0.789368,0.471718, 0.984617,0.89734, 0.984143,0.987873, 0.986453,0.215563, 0.321457,0.132452, 0.165568,0.546164, 0.13246,0.456785, 0.546141,0.496512, 0.891202,0.891558, 0.468556,0.845515, 
31000,0.730734,0.752501, 0.328375,0.268565, 0.740446,0.48961, 0.202214,0.165482, 0.920904,0.549865, 0.684763,0.947995, 0.65316,0.548897, 0.41651,0.784119, 0.498617,0.816231, 0.563157,0.978936, 0.894525,0.123453, 0.852969,0.415694, 0.165425,0.416546, 0.168634,0.416745, 0.417099,0.963744, 0.419847,0.496853, 0.248954,0.555557, 0.888917,0.888909, 0.184159,0.498656, 0.165212,0.703047, 0.198541,0.745151, 0.476548,0.896447, 0.789362,0.471721, 0.984615,0.89734, 0.984142,0.987872, 0.986453,0.215563, 0.321457,0.132452, 0.165569,0.546165, 0.132461,0.456786, 0.546142,0.496512, 0.890885,0.891191, 0.468556,0.845515, 
32000,0.730734,0.752501, 0.328375,0.268565, 0.740446,0.48961, 0.202214,0.165482, 0.920904,0.549865, 0.684764,0.947995, 0.653161,0.548896, 0.41651,0.784119, 0.498617,0.816231, 0.563157,0.978935, 0.894525,0.123454, 0.852968,0.415695, 0.165425,0.416546, 0.168633,0.416745, 0.417099,0.963744, 0.419847,0.496853, 0.248954,0.555558, 0.88892,0.888912, 0.184159,0.498657, 0.165216,0.703052, 0.198541,0.74515, 0.476548,0.896447, 0.789355,0.471723, 0.984613,0.897339, 0.984141,0.987871, 0.986453,0.215563, 0.321457,0.132453, 0.165569,0.546165, 0.132461,0.456786, 0.546142,0.496512, 0.890525,0.890773, 0.468556,0.845515, 
33000,0.730735,0.752501, 0.328375,0.268565, 0.740446,0.48961, 0.202214,0.165482, 0.920903,0.549865, 0.684764,0.947995, 0.653163,0.548895, 0.41651,0.784119, 0.498617,0.816231, 0.563157,0.978935, 0.894525,0.123454, 0.852967,0.415695, 0.165426,0.416547, 0.168633,0.416745, 0.417099,0.963744, 0.419847,0.496853, 0.248954,0.555558, 0.888923,0.888915, 0.184159,0.498657, 0.16522,0.703057, 0.19854,0.745149, 0.476548,0.896446, 0.789349,0.471726, 0.98461,0.897339, 0.98414,0.98787, 0.986453,0.215563, 0.321457,0.132453, 0.165569,0.546165, 0.132461,0.456786, 0.546143,0.496512, 0.890097,0.890276, 0.468556,0.845516, 
34000,0.730735,0.752501, 0.328376,0.268566, 0.740447,0.48961, 0.202215,0.165482, 0.920902,0.549866, 0.684765,0.947994, 0.653164,0.548894, 0.41651,0.784119, 0.498617,0.816231, 0.563157,0.978935, 0.894525,0.123454, 0.852966,0.415696, 0.165427,0.416547, 0.168632,0.416746, 0.417099,0.963743, 0.419847,0.496853, 0.248954,0.555559, 0.888927,0.88892, 0.184159,0.498657, 0.165224,0.703062, 0.19854,0.745149, 0.476548,0.896446, 0.789342,0.471728, 0.984608,0.897339, 0.984139,0.987868, 0.986452,0.215564, 0.321457,0.132453, 0.16557,0.546166, 0.132462,0.456787, 0.546143,0.496512, 0.889543,0.889634, 0.468556,0.845516, 
35000,0.730735,0.752501, 0.328376,0.268566, 0.740447,0.48961, 0.202215,0.165483, 0.920902,0.549866, 0.684765,0.947994, 0.653166,0.548894, 0.41651,0.784119, 0.498617,0.816231, 0.563157,0.978935, 0.894525,0.123454, 0.852964,0.415697, 0.165427,0.416548, 0.168631,0.416746, 0.417099,0.963743, 0.419847,0.496854, 0.248954,0.555559, 0.888934,0.888928, 0.18416,0.498658, 0.165228,0.703067, 0.19854,0.745148, 0.476548,0.896446, 0.789335,0.471731, 0.984605,0.897339, 0.984138,0.987867, 0.986452,0.215564, 0.321457,0.132453, 0.16557,0.546166, 0.132462,0.456787, 0.546143,0.496512, 0.888535,0.888465, 0.468556,0.845516, 
36000,0.730736,0.752501, 0.328376,0.268566, 0.740448,0.48961, 0.202215,0.165483, 0.920901,0.549866, 0.684766,0.947994, 0.653167,0.548893, 0.41651,0.784119, 0.498617,0.816231, 0.563158,0.978934, 0.894525,0.123454, 0.852963,0.415698, 0.165428,0.416548, 0.16863,0.416746, 0.417099,0.963742, 0.419847,0.496854, 0.248954,0.55556, 0.888934,0.888927, 0.18416,0.498658, 0.165233,0.703073, 0.198539,0.745147, 0.476548,0.896446, 0.789328,0.471734, 0.984603,0.897339, 0.984137,0.987866, 0.986452,0.215564, 0.321457,0.132453, 0.165571,0.546166, 0.132462,0.456788, 0.546144,0.496513, 0.888612,0.888554, 0.468557,0.845517, 
37000,0.730736,0.752501, 0.328376,0.268566, 0.740449,0.48961, 0.202215,0.165483, 0.9209,0.549866, 0.684766,0.947993, 0.653169,0.548892, 0.416509,0.784118, 0.498617,0.816231, 0.563158,0.978934, 0.894525,0.123455, 0.852962,0.415699, 0.165428,0.416549, 0.168629,0.416747, 0.4171,0.963742, 0.419847,0.496854, 0.248954,0.55556, 0.888922,0.888913, 0.18416,0.498659, 0.165237,0.703078, 0.198539,0.745147, 0.476548,0.896445, 0.78932,0.471737, 0.9846,0.897339, 0.984136,0.987865, 0.986452,0.215564, 0.321457,0.132453, 0.165571,0.546166, 0.132463,0.456788, 0.546144,0.496513, 0.890357,0.890576, 0.468557,0.845517, 
38000,0.730737,0.752501, 0.328376,0.268566, 0.740449,0.48961, 0.202215,0.165483, 0.9209,0.549866, 0.684767,0.947993, 0.653171,0.548891, 0.416509,0.784118, 0.498617,0.816231, 0.563158,0.978934, 0.894525,0.123455, 0.852961,0.4157, 0.165429,0.416549, 0.168628,0.416747, 0.4171,0.963742, 0.419847,0.496854, 0.248954,0.555561, 0.888911,0.8889, 0.18416,0.498659, 0.165242,0.703084, 0.198539,0.745146, 0.476548,0.896445, 0.789313,0.47174, 0.984597,0.897339, 0.984135,0.987863, 0.986452,0.215565, 0.321457,0.132454, 0.165571,0.546167, 0.132463,0.456788, 0.546145,0.496513, 0.892019,0.892501, 0.468557,0.845517, 
39000,0.730737,0.752501, 0.328376,0.268567, 0.74045,0.48961, 0.202215,0.165483, 0.920899,0.549866, 0.684767,0.947993, 0.653172,0.54889, 0.416509,0.784118, 0.498617,0.816231, 0.563158,0.978933, 0.894525,0.123455, 0.85296,0.415701, 0.16543,0.416549, 0.168627,0.416748, 0.4171,0.963741, 0.419848,0.496855, 0.248954,0.555561, 0.888899,0.888886, 0.18416,0.49866, 0.165247,0.70309, 0.198538,0.745145, 0.476548,0.896445, 0.789305,0.471743, 0.984594,0.897339, 0.984134,0.987862, 0.986452,0.215565, 0.321457,0.132454, 0.165572,0.546167, 0.132463,0.456789, 0.546145,0.496513, 0.893662,0.894404, 0.468557,0.845518, 
40000,0.730737,0.752501, 0.328376,0.268567, 0.74045,0.48961, 0.202215,0.165483, 0.920898,0.549866, 0.684768,0.947992, 0.653174,0.548889, 0.416509,0.784118, 0.498617,0.816231, 0.563158,0.978933, 0.894525,0.123455, 0.852958,0.415702, 0.16543,0.41655, 0.168627,0.416748, 0.4171,0.963741, 0.419848,0.496855, 0.248953,0.555562, 0.888888,0.888873, 0.184161,0.49866, 0.165252,0.703096, 0.198538,0.745145, 0.476549,0.896445, 0.789297,0.471746, 0.984591,0.897339, 0.984133,0.98786, 0.986451,0.215565, 0.321457,0.132454, 0.165572,0.546168, 0.132464,0.456789, 0.546146,0.496513, 0.895298,0.896299, 0.468557,0.845518, 
41000,0.730738,0.752501, 0.328376,0.268567, 0.740451,0.48961, 0.202215,0.165484, 0.920897,0.549866, 0.684768,0.947992, 0.653176,0.548888, 0.416509,0.784118, 0.498617,0.816232, 0.563158,0.978933, 0.894525,0.123456, 0.852957,0.415703, 0.165431,0.41655, 0.168626,0.416748, 0.4171,0.96374, 0.419848,0.496855, 0.248953,0.555562, 0.888877,0.88886, 0.184161,0.498661, 0.165257,0.703102, 0.198538,0.745144, 0.476549,0.896444, 0.789289,0.471749, 0.984589,0.897339, 0.984132,0.987859, 0.986451,0.215565, 0.321457,0.132454, 0.165573,0.546168, 0.132464,0.45679, 0.546146,0.496513, 0.89693,0.898189, 0.468557,0.845519, 
42000,0.730738,0.752501, 0.328376,0.268567, 0.740451,0.48961, 0.202215,0.165484, 0.920897,0.549866, 0.684769,0.947992, 0.653178,0.548887, 0.416508,0.784118, 0.498617,0.816232, 0.563158,0.978932, 0.894524,0.123456, 0.852956,0.415705, 0.165432,0.416551, 0.168625,0.416749, 0.4171,0.96374, 0.419848,0.496855, 0.248953,0.555563, 0.888866,0.888847, 0.184161,0.498661, 0.165262,0.703108, 0.198537,0.745143, 0.476549,0.896444, 0.78928,0.471753, 0.984585,0.897339, 0.984131,0.987857, 0.986451,0.215566, 0.321457,0.132454, 0.165573,0.546168, 0.132464,0.45679, 0.546147,0.496514, 0.898559,0.900076, 0.468557,0.845519, 
43000,0.730739,0.752501, 0.328376,0.268568, 0.740452,0.48961, 0.202215,0.165484, 0.920896,0.549866, 0.684769,0.947991, 0.65318,0.548886, 0.416508,0.784118, 0.498617,0.816232, 0.563158,0.978932, 0.894524,0.123456, 0.852954,0.415706, 0.165433,0.416551, 0.168624,0.416749, 0.4171,0.963739, 0.419848,0.496855, 0.248953,0.555564, 0.888855,0.888834, 0.184161,0.498662, 0.165268,0.703115, 0.198537,0.745142, 0.476549,0.896444, 0.789272,0.471756, 0.984582,0.897339, 0.98413,0.987856, 0.986451,0.215566, 0.321457,0.132455, 0.165574,0.546169, 0.132465,0.456791, 0.546147,0.496514, 0.900187,0.901961, 0.468557,0.845519, 
44000,0.730739,0.752501, 0.328376,0.268568, 0.740453,0.48961, 0.202216,0.165484, 0.920895,0.549866, 0.68477,0.947991, 0.653182,0.548885, 0.416508,0.784118, 0.498617,0.816232, 0.563158,0.978932, 0.894524,0.123457, 0.852953,0.415707, 0.165433,0.416552, 0.168623,0.416749, 0.4171,0.963739, 0.419848,0.496856, 0.248953,0.555564, 0.888844,0.888821, 0.184162,0.498662, 0.165273,0.703122, 0.198536,0.745141, 0.476549,0.896444, 0.789263,0.47176, 0.984579,0.897339, 0.984129,0.987854, 0.986451,0.215566, 0.321457,0.132455, 0.165574,0.546169, 0.132465,0.456791, 0.546148,0.496514, 0.901813,0.903845, 0.468557,0.84552, 
45000,0.730739,0.752501, 0.328377,0.268568, 0.740453,0.48961, 0.202216,0.165484, 0.920894,0.549866, 0.68477,0.947991, 0.653184,0.548883, 0.416508,0.784118, 0.498617,0.816232, 0.563158,0.978931, 0.894524,0.123457, 0.852952,0.415708, 0.165434,0.416552, 0.168622,0.41675, 0.417101,0.963738, 0.419848,0.496856, 0.248953,0.555565, 0.888833,0.888807, 0.184162,0.498663, 0.165279,0.703128, 0.198536,0.745141, 0.476549,0.896443, 0.789254,0.471763, 0.984576,0.897339, 0.984128,0.987853, 0.986451,0.215566, 0.321458,0.132455, 0.165575,0.546169, 0.132466,0.456792, 0.546149,0.496514, 0.903438,0.905727, 0.468557,0.84552, 
46000,0.73074,0.752501, 0.328377,0.268568, 0.740454,0.48961, 0.202216,0.165484, 0.920893,0.549866, 0.684771,0.94799, 0.653186,0.548882, 0.416507,0.784118, 0.498617,0.816232, 0.563158,0.978931, 0.894524,0.123457, 0.85295,0.415709, 0.165435,0.416553, 0.16862,0.41675, 0.417101,0.963738, 0.419849,0.496856, 0.248953,0.555566, 0.888822,0.888794, 0.184162,0.498663, 0.165284,0.703135, 0.198535,0.74514, 0.476549,0.896443, 0.789245,0.471767, 0.984573,0.897339, 0.984127,0.987851, 0.98645,0.215567, 0.321458,0.132455, 0.165575,0.54617, 0.132466,0.456792, 0.546149,0.496514, 0.905062,0.907608, 0.468557,0.845521, 
47000,0.73074,0.752501, 0.328377,0.268569, 0.740455,0.48961, 0.202216,0.165485, 0.920892,0.549866, 0.684771,0.94799, 0.653188,0.548881, 0.416507,0.784118, 0.498617,0.816232, 0.563159,0.978931, 0.894524,0.123457, 0.852949,0.415711, 0.165436,0.416554, 0.168619,0.416751, 0.417101,0.963737, 0.419849,0.496856, 0.248953,0.555566, 0.888811,0.888781, 0.184162,0.498664, 0.16529,0.703142, 0.198535,0.745139, 0.476549,0.896443, 0.789235,0.471771, 0.984569,0.897339, 0.984126,0.98785, 0.98645,0.215567, 0.321458,0.132455, 0.165576,0.54617, 0.132466,0.456793, 0.54615,0.496514, 0.906685,0.909488, 0.468558,0.845521, 
48000,0.730741,0.752501, 0.328377,0.268569, 0.740455,0.48961, 0.202216,0.165485, 0.920891,0.549866, 0.684772,0.947989, 0.65319,0.54888, 0.416507,0.784117, 0.498617,0.816232, 0.563159,0.97893, 0.894524,0.123458, 0.852947,0.415712, 0.165437,0.416554, 0.168618,0.416751, 0.417101,0.963737, 0.419849,0.496857, 0.248953,0.555567, 0.8888,0.888768, 0.184163,0.498665, 0.165296,0.703149, 0.198535,0.745138, 0.476549,0.896442, 0.789226,0.471774, 0.984566,0.897339, 0.984124,0.987848, 0.98645,0.215567, 0.321458,0.132456, 0.165576,0.546171, 0.132467,0.456793, 0.54615,0.496515, 0.908308,0.911368, 0.468558,0.845522, 
49000,0.730741,0.752501, 0.328377,0.268569, 0.740456,0.48961, 0.202216,0.165485, 0.920891,0.549866, 0.684773,0.947989, 0.653192,0.548879, 0.416507,0.784117, 0.498617,0.816232, 0.563159,0.97893, 0.894524,0.123458, 0.852946,0.415713, 0.165437,0.416555, 0.168617,0.416752, 0.417101,0.963736, 0.419849,0.496857, 0.248953,0.555568, 0.888789,0.888755, 0.184163,0.498665, 0.165302,0.703157, 0.198534,0.745137, 0.476549,0.896442, 0.789216,0.471778, 0.984562,0.897339, 0.984123,0.987846, 0.98645,0.215567, 0.321458,0.132456, 0.165577,0.546171, 0.132467,0.456794, 0.546151,0.496515, 0.909931,0.913247, 0.468558,0.845522, 
50000,0.730742,0.752501, 0.328377,0.268569, 0.740457,0.48961, 0.202216,0.165485, 0.92089,0.549866, 0.684773,0.947988, 0.653194,0.548877, 0.416507,0.784117, 0.498616,0.816232, 0.563159,0.978929, 0.894524,0.123458, 0.852944,0.415715, 0.165438,0.416555, 0.168616,0.416752, 0.417101,0.963736, 0.419849,0.496857, 0.248953,0.555568, 0.888778,0.888742, 0.184163,0.498666, 0.165308,0.703164, 0.198534,0.745136, 0.476549,0.896442, 0.789206,0.471782, 0.984559,0.897339, 0.984122,0.987844, 0.98645,0.215568, 0.321458,0.132456, 0.165577,0.546172, 0.132468,0.456794, 0.546152,0.496515, 0.911553,0.915126, 0.468558,0.845523, 
51000,0.730742,0.752501, 0.328377,0.26857, 0.740458,0.48961, 0.202216,0.165485, 0.920889,0.549866, 0.684774,0.947988, 0.653197,0.548876, 0.416506,0.784117, 0.498616,0.816232, 0.563159,0.978929, 0.894524,0.123459, 0.852942,0.415716, 0.165439,0.416556, 0.168615,0.416753, 0.417102,0.963735, 0.419849,0.496858, 0.248952,0.555569, 0.888767,0.888729, 0.184163,0.498666, 0.165314,0.703172, 0.198533,0.745135, 0.476549,0.896442, 0.789196,0.471786, 0.984555,0.897339, 0.98412,0.987843, 0.986449,0.215568, 0.321458,0.132456, 0.165578,0.546172, 0.132468,0.456795, 0.546152,0.496515, 0.913175,0.917004, 0.468558,0.845523, 
52000,0.730743,0.752502, 0.328377,0.26857, 0.740458,0.48961, 0.202217,0.165486, 0.920888,0.549866, 0.684775,0.947987, 0.653199,0.548875, 0.416506,0.784117, 0.498616,0.816232, 0.563159,0.978929, 0.894524,0.123459, 0.852941,0.415717, 0.16544,0.416557, 0.168614,0.416753, 0.417102,0.963735, 0.41985,0.496858, 0.248952,0.55557, 0.888756,0.888716, 0.184164,0.498667, 0.165321,0.70318, 0.198533,0.745134, 0.476549,0.896441, 0.789185,0.47179, 0.984551,0.897339, 0.984119,0.987841, 0.986449,0.215568, 0.321458,0.132457, 0.165579,0.546173, 0.132469,0.456796, 0.546153,0.496515, 0.914796,0.918883, 0.468558,0.845524, 
53000,0.730743,0.752502, 0.328378,0.26857, 0.740459,0.48961, 0.202217,0.165486, 0.920887,0.549866, 0.684775,0.947987, 0.653201,0.548873, 0.416506,0.784117, 0.498616,0.816233, 0.563159,0.978928, 0.894524,0.123459, 0.852939,0.415719, 0.165441,0.416557, 0.168612,0.416754, 0.417102,0.963734, 0.41985,0.496858, 0.248952,0.55557, 0.888746,0.888703, 0.184164,0.498668, 0.165327,0.703188, 0.198532,0.745133, 0.476549,0.896441, 0.789175,0.471794, 0.984548,0.897339, 0.984118,0.987839, 0.986449,0.215569, 0.321458,0.132457, 0.165579,0.546173, 0.132469,0.456796, 0.546154,0.496516, 0.916418,0.92076, 0.468558,0.845524, 
54000,0.730744,0.752502, 0.328378,0.26857, 0.74046,0.48961, 0.202217,0.165486, 0.920886,0.549866, 0.684776,0.947986, 0.653204,0.548872, 0.416505,0.784117, 0.498616,0.816233, 0.563159,0.978928, 0.894524,0.12346, 0.852937,0.41572, 0.165442,0.416558, 0.168611,0.416754, 0.417102,0.963733, 0.41985,0.496858, 0.248952,0.555571, 0.888735,0.888689, 0.184164,0.498668, 0.165334,0.703196, 0.198532,0.745132, 0.476549,0.896441, 0.789164,0.471799, 0.984544,0.897339, 0.984116,0.987837, 0.986449,0.215569, 0.321458,0.132457, 0.16558,0.546173, 0.13247,0.456797, 0.546154,0.496516, 0.918039,0.922638, 0.468558,0.845525, 
